[2026-07-12 08:00:06] This is codeql database index-files --include-extension=.xml --include-extension=.wsdd --also-match-lgtm-index-filters --size-limit 10m --language xml -- /home/runner/work/Ansede/Ansede/benchmarks/report/.codeql_dbs/log4j
[2026-07-12 08:00:06] Log file was started late.
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-api/target/maven-archiver...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-api/target/maven-status...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-api/target/maven-status/maven-compiler-plugin...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-api/target/maven-status/maven-compiler-plugin/compile...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-api/target/maven-status/maven-compiler-plugin/compile/default-compile...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-api/target/maven-shared-archive-resources...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-api/target/maven-shared-archive-resources/META-INF...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-api/target/publications...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-api/target/publications/maven...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-api/target/generated-sources...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-api/target/generated-sources/annotations...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/test...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/test/resources...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/test/java...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/test/java/org...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/test/java/org/apache...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/test/java/org/apache/logging...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/test/java/org/apache/logging/log4j...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/test/java/org/apache/logging/log4j/mongodb...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/main...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/main/java...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/main/java/org...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/main/java/org/apache...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/main/java/org/apache/logging...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/main/java/org/apache/logging/log4j...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/src/main/java/org/apache/logging/log4j/mongodb...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/generated-test-sources...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/generated-test-sources/test-annotations...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/org...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/org/apache...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/org/apache/logging...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/org/apache/logging/log4j...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/org/apache/logging/log4j/mongodb...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/META-INF...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/META-INF/org...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/META-INF/org/apache...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/META-INF/org/apache/logging...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/META-INF/org/apache/logging/log4j...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/META-INF/org/apache/logging/log4j/core...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/META-INF/org/apache/logging/log4j/core/config...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/META-INF/org/apache/logging/log4j/core/config/plugins...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/META-INF/native-image...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/META-INF/native-image/log4j-generated...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/META-INF/native-image/log4j-generated/org.apache.logging.log4j...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/classes/META-INF/native-image/log4j-generated/org.apache.logging.log4j/log4j-mongodb...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/test-classes...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/test-classes/org...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/test-classes/org/apache...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/test-classes/org/apache/logging...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/test-classes/org/apache/logging/log4j...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/test-classes/org/apache/logging/log4j/mongodb...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/test-classes/META-INF...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/maven-archiver...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/maven-status...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/maven-status/maven-compiler-plugin...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/maven-status/maven-compiler-plugin/testCompile...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/maven-status/maven-compiler-plugin/testCompile/default-testCompile...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/maven-status/maven-compiler-plugin/testCompile/generate-plugin-descriptors...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/maven-status/maven-compiler-plugin/compile...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/maven-status/maven-compiler-plugin/compile/default-compile...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/maven-status/maven-compiler-plugin/compile/generate-plugin-descriptors...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/maven-shared-archive-resources...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/maven-shared-archive-resources/META-INF...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/publications...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/publications/maven...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/generated-sources...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-mongodb/target/generated-sources/annotations...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/assembly...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/test...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/test/java...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/test/java/org...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/test/java/org/apache...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/test/java/org/apache/logging...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/test/java/org/apache/logging/log4j...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/test/java/org/apache/logging/log4j/core...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/test/java/org/apache/logging/log4j/core/util...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/main...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/main/java...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/main/java/org...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/main/java/org/apache...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/main/java/org/apache/logging...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/main/java/org/apache/logging/log4j...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/main/java/org/apache/logging/log4j/core...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/main/java/org/apache/logging/log4j/core/jackson...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/main/java/org/apache/logging/log4j/core/pattern...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/main/java/org/apache/logging/log4j/core/util...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/main/java/org/apache/logging/log4j/core/util/internal...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/src/main/java/org/apache/logging/log4j/core/impl...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/classes...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/classes/org...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/classes/org/apache...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/classes/org/apache/logging...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/classes/org/apache/logging/log4j...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/classes/org/apache/logging/log4j/core...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/classes/org/apache/logging/log4j/core/jackson...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/classes/org/apache/logging/log4j/core/pattern...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/classes/org/apache/logging/log4j/core/util...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/classes/org/apache/logging/log4j/core/util/internal...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/classes/org/apache/logging/log4j/core/impl...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/maven-status...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/maven-status/maven-compiler-plugin...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/maven-status/maven-compiler-plugin/compile...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/maven-status/maven-compiler-plugin/compile/default-compile...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/archive-tmp...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/maven-shared-archive-resources...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/maven-shared-archive-resources/META-INF...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/generated-sources...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-java9/target/generated-sources/annotations...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/src...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/src/main...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/src/main/java...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/src/main/java/org...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/src/main/java/org/apache...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/src/main/java/org/apache/logging...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/src/main/java/org/apache/logging/log4j...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/src/main/java/org/apache/logging/log4j/fuzz...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/org...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/org/apache...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/org/apache/logging...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/org/apache/logging/log4j...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/org/apache/logging/log4j/fuzz...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/META-INF...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/META-INF/org...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/META-INF/org/apache...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/META-INF/org/apache/logging...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/META-INF/org/apache/logging/log4j...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/META-INF/org/apache/logging/log4j/core...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/META-INF/org/apache/logging/log4j/core/config...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/META-INF/org/apache/logging/log4j/core/config/plugins...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/META-INF/native-image...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/META-INF/native-image/log4j-generated...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/META-INF/native-image/log4j-generated/org.apache.logging.log4j...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/classes/META-INF/native-image/log4j-generated/org.apache.logging.log4j/log4j-fuzz-test...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/maven-archiver...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/maven-status...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/maven-status/maven-compiler-plugin...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/maven-status/maven-compiler-plugin/compile...
[2026-07-12 08:00:07] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-fuzz-test/target/maven-status/maven-compiler-plugin/compile/default-compile...
